policy,p999_latency_us,cvar999_us,load_regime
oracle,23770.92553342878,23795.695471907813,medium
oracle,6456.145425445472,6466.0386691078,medium
oracle,29534.285639782192,29557.717312741643,medium
oracle,9055.63898788368,9086.680619270257,medium
oracle,11051.652960551095,11094.431234703789,medium
oracle,28764.076360708346,28779.730714508292,medium
oracle,35348.58090334559,35386.144041325126,medium
oracle,13433.88579660463,13478.027374086127,medium
oracle,17133.33652451292,17145.467805123357,medium
oracle,24721.12806981444,24739.563224262696,medium
oracle,40314.46605760854,40335.94329549747,medium
oracle,16969.718701295456,16999.938796917355,medium
oracle,25825.863866892465,25922.74948631411,medium
oracle,24158.257479738637,24188.272406229422,medium
oracle,24232.360171529785,24251.856732693297,medium
oracle,22730.229124683843,22740.944153793265,medium
oracle,28001.964278350366,28007.680473277618,medium
oracle,24639.806131642392,24667.902327229815,medium
oracle,20789.098140255486,20817.89851454331,medium
oracle,31183.58648814017,31209.739088126596,medium
oracle,28104.084403586196,28121.149067524522,medium
oracle,7580.547247428043,7595.184528608475,medium
oracle,7858.590050409961,7867.229565682383,medium
oracle,15672.327436040197,15715.38189888873,medium
oracle,13776.772051252707,13861.047199720677,medium
oracle,23024.865756358377,23044.436214163125,medium
oracle,21388.439237050607,21416.309281258713,medium
oracle,18577.981056099226,18592.573439946675,medium
oracle,30742.743376556526,30819.422530877608,medium
oracle,13688.025514976658,13708.190249574869,medium
oracle,28452.19158997436,28485.90284444659,medium
oracle,20890.464516411106,20926.437495367027,medium
oracle,15374.668206490102,15479.341893579418,medium
oracle,17058.989386034937,17120.040753361485,medium
oracle,16651.265347675773,16685.012258636794,medium
oracle,21322.975750182537,21327.65698500721,medium
oracle,17208.69747861928,17234.868085315335,medium
oracle,30161.272153340702,30198.219819948514,medium
oracle,24217.96351281178,24246.18719456946,medium
oracle,26759.29069317537,26794.43793410473,medium
oracle,32031.260439939102,32052.499010862964,medium
oracle,6341.369204393661,6444.40819624287,medium
oracle,21034.487570725796,21071.7607869072,medium
oracle,13528.500659337547,13541.577847500741,medium
oracle,17749.60300753912,17780.56715285084,medium
oracle,17031.96364410953,17044.0125680372,medium
oracle,14192.951056460337,14229.666582016336,medium
oracle,16675.578048580435,16691.29591333917,medium
oracle,24590.140607843485,24674.22693392289,medium
oracle,17177.545805801245,17600.056754370475,medium
oracle,26829.81994708607,26851.842842348953,medium
oracle,15849.70502862647,15877.72817905427,medium
oracle,20071.40777169669,20086.14683280153,medium
oracle,19147.76007112323,19180.812501136243,medium
oracle,25756.005721119487,25788.422102932745,medium
oracle,23175.42575137226,23180.776437146975,medium
oracle,20910.164886427505,21136.286394731243,medium
oracle,27991.203588396234,28008.542536867568,medium
oracle,30705.94534925359,30745.786571258002,medium
oracle,21127.17070471138,21137.33596815497,medium
oracle,23365.22434094617,23390.240737068136,medium
oracle,21237.052052597355,21255.502557882828,medium
oracle,11913.80899043316,11942.986467191735,medium
oracle,8475.438688338701,8522.459567389262,medium
oracle,20175.23002975077,20209.574319593583,medium
oracle,37382.08795364778,37415.05412223393,medium
oracle,16794.866660042546,16805.254601180364,medium
oracle,20185.338760175855,20233.42613023737,medium
oracle,17514.648997103075,17547.76687209884,medium
oracle,14297.19743216984,14332.14818718913,medium
oracle,22807.089283016714,22851.379067222115,medium
oracle,19167.041771294986,19183.654116265174,medium
oracle,16734.06663817964,16762.228125515976,medium
oracle,18016.301834586557,18172.365283116,medium
oracle,29537.698120176992,29549.245742801322,medium
oracle,28406.33088834386,28445.478062644135,medium
oracle,19325.7468602915,19362.29424884246,medium
oracle,20670.84912284738,20688.16311779953,medium
oracle,24092.90129015247,24152.795235599762,medium
oracle,35674.701650734896,35683.490138283625,medium
oracle,27883.03780264853,27909.912893303066,medium
oracle,10376.966205039895,10398.625817449896,medium
oracle,10749.794223511102,10773.212234632323,medium
oracle,14518.490890386422,14590.977607593028,medium
oracle,20854.099760654717,20918.03581286131,medium
oracle,12859.894180993751,12907.879120795082,medium
oracle,27797.887936743242,27814.051753973326,medium
oracle,11364.167796141362,11381.742921354507,medium
oracle,20402.316841620184,20439.326969833837,medium
oracle,21020.036536254094,21036.319491727518,medium
oracle,15646.580498715195,15672.208861738953,medium
oracle,22336.076924500703,22350.346291409056,medium
oracle,22517.923343900708,22547.75468898344,medium
oracle,24516.391126825725,24563.447410855424,medium
oracle,19459.157312315474,19481.632814875902,medium
oracle,22240.06343645078,22249.653444152696,medium
oracle,22705.886254718887,22737.5140222002,medium
oracle,27232.09729417056,27255.816801398887,medium
oracle,24544.606795716656,24591.174763605348,medium
oracle,24244.841153817284,24255.36977107575,medium
oracle,27053.47239027123,27071.668615802355,medium
oracle,8646.992928018657,8674.402703802556,medium
oracle,9049.711084140883,9058.739528862177,medium
oracle,8881.653307314935,8911.545061185254,medium
oracle,9822.51100211667,9857.811475616507,medium
oracle,16265.10792943717,16277.339335356297,medium
oracle,10244.334821208644,10267.593247059725,medium
oracle,14769.749072083001,14799.887041123457,medium
oracle,12589.313404369921,12632.19822656679,medium
oracle,13623.15248126617,13673.133092253887,medium
oracle,14933.027811786425,14976.387003590917,medium
oracle,78353.62268681177,78380.75502248708,medium
oracle,24981.06332774785,25032.615877142292,medium
oracle,45170.39646486711,45195.99912423328,medium
oracle,76575.86146932427,76615.48231604266,medium
oracle,18633.535561106,18651.024814200875,medium
oracle,25333.842500426563,25398.36029500069,medium
oracle,19174.08086886093,19222.980294452274,medium
oracle,27848.047481675654,27883.479550378335,medium
oracle,26645.358471249656,26673.206421418774,medium
oracle,31770.700488883096,31827.425260333628,medium
oracle,6189.94464731583,6201.026683034337,medium
oracle,18235.68743310817,18242.965373548173,medium
oracle,13242.889257924235,13271.404175456337,medium
oracle,22199.04196388447,22238.538589575604,medium
oracle,11269.505379610127,11295.188952783836,medium
oracle,25323.178379274894,25329.086891224935,medium
oracle,10611.214718373874,10652.10786374033,medium
oracle,16123.957622483098,16197.65739673551,medium
oracle,12806.949683303214,12843.357551835106,medium
oracle,13629.61448517059,13642.282909095313,medium
oracle,21082.743385569065,21106.270489407427,medium
oracle,16698.033786883305,16713.742917302734,medium
oracle,21608.446813067418,21623.02259315752,medium
oracle,21155.166395111926,21180.020312086126,medium
oracle,18317.684028007065,18334.445528989992,medium
oracle,17626.409390833058,17670.63235702661,medium
oracle,20898.186807176873,21028.364046508093,medium
oracle,22753.682200292555,22821.551616649343,medium
oracle,24487.787876281607,24585.2755664173,medium
oracle,27847.61640275366,27862.586147234582,medium
oracle,8577.624812361088,8587.517308889957,medium
oracle,9901.899577573471,9943.336811070374,medium
oracle,18165.708041690366,18186.242194035476,medium
oracle,17179.26707957956,17249.02465126386,medium
oracle,16011.965667677774,16890.820885470464,medium
oracle,13293.423266754653,13330.97405783016,medium
oracle,26029.48624011578,26070.134617616197,medium
oracle,16260.925882912745,16368.183662080843,medium
oracle,13080.843466184493,13120.034219707268,medium
oracle,14349.40234118269,14369.640108001384,medium
oracle,23803.533386253086,23823.16687696077,medium
oracle,35393.593642827975,35401.31220685923,medium
oracle,24050.752284734965,24091.965102664526,medium
oracle,16380.671742374861,16414.358401777885,medium
oracle,22948.6432439693,22972.941116041864,medium
oracle,24970.424416485603,24984.850498221225,medium
oracle,21236.140221142003,21262.929674456682,medium
oracle,37682.55886181446,37803.47753178944,medium
oracle,21762.705674421126,21795.85348700177,medium
oracle,20957.11345710443,20986.777242555327,medium
SIT-safe,8106.008465051697,8123.316018970527,high
SIT-safe,12722.023113921803,12745.460152446416,high
SIT-safe,67670.55777197679,67892.51738614921,high
SIT-safe,15476.666451941754,15543.252823585315,high
SIT-safe,16771.208784636478,16781.184361895343,high
SIT-safe,28193.395741223118,28214.638752612213,high
SIT-safe,15872.399827330491,15886.861254373736,high
SIT-safe,16760.22833372356,16806.448824242587,high
SIT-safe,17763.69186879473,17790.164779642968,high
SIT-safe,23258.151954496174,23290.200020495395,high
SIT-safe,36318.11274390528,36359.0283451509,high
SIT-safe,20782.646138299955,20791.919994119962,high
SIT-safe,22957.30137396749,23032.292547467718,high
SIT-safe,24453.27755509964,24486.013427282305,high
SIT-safe,27344.621154442888,27357.775790142507,high
SIT-safe,33234.04226709447,33253.829653901514,high
SIT-safe,27896.770409739172,27900.974412880132,high
SIT-safe,35219.317496387,35317.823938157235,high
SIT-safe,59778.363119156114,59849.60598444124,high
SIT-safe,33056.59908282323,33072.953732735536,high
SIT-safe,9203.221401718742,9216.874421780407,high
SIT-safe,17556.553687994026,17561.19208281567,high
SIT-safe,12209.29898709657,12246.18473370812,high
SIT-safe,11935.462970076944,11944.090422805595,high
SIT-safe,16927.978776771735,16939.4316509645,high
SIT-safe,16825.896055537025,16864.327820160775,high
SIT-safe,15919.778353534863,15933.39886912125,high
SIT-safe,20298.595852088532,20329.62502115137,high
SIT-safe,26041.101404262357,26056.98870285262,high
SIT-safe,22645.636124321612,22659.14010366948,high
SIT-safe,19382.0128594143,19442.403104141624,high
SIT-safe,21103.317729602713,21146.98918232469,high
SIT-safe,30034.46965001407,30108.324787115915,high
SIT-safe,27434.800399639455,27436.355636129767,high
SIT-safe,28163.3857086041,28188.379693939285,high
SIT-safe,34213.46939132189,34223.4876483798,high
SIT-safe,26868.20870091233,26885.400536978705,high
SIT-safe,34146.12004835912,34309.23807492796,high
SIT-safe,29204.730394948758,29246.607746141945,high
SIT-safe,32141.941304744494,32219.160942746887,high
SIT-safe,10448.776186234914,10469.281353904222,high
SIT-safe,14827.710902359531,14852.936275685806,high
SIT-safe,10699.268789120737,10783.225640550516,high
SIT-safe,16824.284037326164,16853.873109170494,high
SIT-safe,12481.307056291434,12498.982279737129,high
SIT-safe,18078.59527557859,18096.126210332164,high
SIT-safe,21939.40740436168,21956.51746817853,high
SIT-safe,38235.65734531629,38307.30766805181,high
SIT-safe,20665.520616542486,20791.65801587847,high
SIT-safe,22305.433150709025,22312.697082256418,high
SIT-safe,21979.0022318325,22009.389822464385,high
SIT-safe,26276.51869115966,26310.8646505827,high
SIT-safe,22843.90981687178,22853.02110913913,high
SIT-safe,27750.500094048446,27765.472287371944,high
SIT-safe,40732.547535534606,40774.683932526175,high
SIT-safe,26685.885200551307,26708.691871515024,high
SIT-safe,31201.3962619555,31235.68474386596,high
SIT-safe,29023.142181994717,29095.277819904128,high
SIT-safe,33758.5148004052,33778.193615750126,high
SIT-safe,31526.661604003577,31568.127709555785,high
SIT-safe,5865.698590275077,5873.967947902323,high
SIT-safe,9304.28985711921,9326.469156955349,high
SIT-safe,12360.662444305422,12435.805438192197,high
SIT-safe,12279.916387189993,12302.683458324893,high
SIT-safe,14270.388644496697,14283.048681578246,high
SIT-safe,38208.91562164115,38216.96977030247,high
SIT-safe,16201.84009617671,16231.026616174608,high
SIT-safe,21686.805949376096,21770.737050974,high
SIT-safe,18617.720509496037,18650.960759448033,high
SIT-safe,32782.26896369887,32805.62058162789,high
SIT-safe,24845.96187589149,24884.545386894373,high
SIT-safe,27454.0516294963,27489.218855350264,high
SIT-safe,25124.964605795216,25162.785619696944,high
SIT-safe,25120.428822071473,25167.236359412163,high
SIT-safe,25206.446467708043,25939.752269404926,high
SIT-safe,37809.609639782575,37901.47271974427,high
SIT-safe,26546.126995894505,26560.654486083826,high
SIT-safe,35828.88865762634,35856.46820971629,high
SIT-safe,31290.578620884957,31303.66356712664,high
SIT-safe,38945.49028926209,38973.61744464883,high
SIT-safe,23175.0339483197,23212.724932299054,high
SIT-safe,11667.010303316554,11693.885547196987,high
SIT-safe,10676.392597692104,10766.265866571983,high
SIT-safe,15429.518345676996,15457.697872586716,high
SIT-safe,14722.27401164951,14731.527049791031,high
SIT-safe,11686.349982503596,11733.672428657694,high
SIT-safe,14309.35031960032,14327.419643553601,high
SIT-safe,19965.93980622806,19986.871738710135,high
SIT-safe,53987.54512072516,54018.69381025772,high
SIT-safe,25270.651227477505,25279.38788311922,high
SIT-safe,19351.063850879138,19414.59184655695,high
SIT-safe,44871.9041516278,44886.73091107617,high
SIT-safe,22985.88400842389,23011.804911317595,high
SIT-safe,41305.020622335425,41315.16569848253,high
SIT-safe,24845.01828758265,24869.616248931336,high
SIT-safe,27500.171300946837,27523.34659122871,high
SIT-safe,25879.64162561821,25902.88060472077,high
SIT-safe,37001.656999383245,37044.7603553807,high
SIT-safe,31320.32364434336,31337.71508543442,high
SIT-safe,30049.42612756374,30063.404349196295,high
SIT-safe,13753.607893367185,13761.246555065445,high
SIT-safe,10912.052850942679,10966.207496258288,high
SIT-safe,16680.60945367568,16712.55623500829,high
SIT-safe,46128.59009270934,46167.24226704229,high
SIT-safe,13777.62834471307,13780.181942910043,high
SIT-safe,13914.796860961762,13937.244816119382,high
SIT-safe,18002.87593636026,18012.854928624238,high
SIT-safe,19989.03980047508,20000.350142451134,high
SIT-safe,17292.952338531886,17307.588914216096,high
SIT-safe,23296.54121825512,23318.13141759197,high
SIT-safe,24362.674404485337,24400.045933099864,high
SIT-safe,24671.465115038092,24681.093002139867,high
SIT-safe,23047.121648324894,23126.811587255987,high
SIT-safe,23961.323763395,23967.791277700373,high
SIT-safe,27131.742414437293,27172.39788306266,high
SIT-safe,30203.30678774833,30225.242168846406,high
SIT-safe,27972.34599951129,27984.561889247456,high
SIT-safe,56024.501877230614,56036.22343299996,high
SIT-safe,31601.297478092252,31711.233348981823,high
SIT-safe,43822.30136589726,43834.18307919722,high
SIT-safe,9726.604920384665,9744.64918274806,high
SIT-safe,16515.78427873283,16579.9852022376,high
SIT-safe,15600.606577509887,15691.809605347316,high
SIT-safe,13423.249249615894,13472.47189634914,high
SIT-safe,22441.744214043658,22444.751796985343,high
SIT-safe,27716.043622653993,27738.100831299587,high
SIT-safe,28588.16540924864,28629.44722507215,high
SIT-safe,38441.38618075259,38496.08395935931,high
SIT-safe,26747.110453820835,26771.13008685789,high
SIT-safe,30192.357633457985,30222.626414887734,high
SIT-safe,21509.353040060592,21524.36685216083,high
SIT-safe,23628.868365484832,23651.49675348433,high
SIT-safe,22825.55721993636,22851.398982297585,high
SIT-safe,25375.414977114622,25384.69453861234,high
SIT-safe,26003.369773795537,26046.43132763866,high
SIT-safe,34454.82129217175,34509.72668120454,high
SIT-safe,33369.57137234618,33391.00857157333,high
SIT-safe,40679.7390710453,40730.98939050742,high
SIT-safe,33822.055372385104,33891.66723091705,high
SIT-safe,32107.98518598558,32150.281802836354,high
SIT-safe,7574.106915301151,7603.73193393411,high
SIT-safe,40781.02319378252,40797.73451867927,high
SIT-safe,12965.357933485695,13005.667231450843,high
SIT-safe,14780.270199872404,14839.570172372398,high
SIT-safe,20702.85884466708,20727.682913357163,high
SIT-safe,14095.72155144185,14120.645760990854,high
SIT-safe,17118.739678242917,17157.004159616095,high
SIT-safe,17309.445346344113,17338.98103782534,high
SIT-safe,20195.57738497927,20232.757457474607,high
SIT-safe,23220.47950038604,23233.91036901693,high
SIT-safe,31227.541490174975,31264.23718321852,high
SIT-safe,21353.51062935812,21375.716926599045,high
SIT-safe,23267.28285077732,23288.98458800774,high
SIT-safe,28041.108928468242,28075.713161702442,high
SIT-safe,34548.83781088986,34562.47994802959,high
SIT-safe,29831.446061760133,29881.43873573247,high
SIT-safe,38864.42510130177,38923.80383410784,high
SIT-safe,37642.66287053302,37707.33875367945,high
SIT-safe,42092.90777195066,42122.09693917842,high
SIT-safe,34116.7036487857,34146.421374022175,high
SIT-safe,6252.071063524604,6286.703562409488,high
SIT-safe,13516.81115824725,13521.747564693247,high
SIT-safe,22841.19175083772,22907.063353181904,high
SIT-safe,28697.07142298245,28719.311372602686,high
SIT-safe,28920.470352766308,28934.93723789171,high
SIT-safe,25237.25918097029,25260.325251474398,high
SIT-safe,18431.180722337755,18448.25688674826,high
SIT-safe,21055.768713337944,21168.455532657572,high
SIT-safe,30234.814292925123,30256.679711265395,high
SIT-safe,27931.95930387303,27947.971071910317,high
SIT-safe,23271.79677731887,23296.520447616793,high
SIT-safe,26787.71911105941,26865.010150400834,high
SIT-safe,24076.31396530373,24141.074282573092,high
SIT-safe,29256.989749057397,29271.44982758003,high
SIT-safe,25748.09768795451,25749.12655770065,high
SIT-safe,25029.93527462169,25041.42889705022,high
SIT-safe,30876.191927129228,30894.680118257886,high
SIT-safe,33344.01168663997,33434.54251709941,high
SIT-safe,30159.362785212335,30284.053883575532,high
SIT-safe,32672.726195537147,32684.02702185858,high
SIT-safe,7079.009379547624,7087.910944481512,high
SIT-safe,19019.781563680808,19030.623610485774,high
SIT-safe,11006.13961698074,11056.638553087327,high
SIT-safe,13656.463250063849,13665.817079353306,high
SIT-safe,12647.607667928418,12657.059001157355,high
SIT-safe,21238.490193619557,21249.494284186552,high
SIT-safe,15372.126700888308,15398.695616292556,high
SIT-safe,25478.297835799363,25592.923540662574,high
SIT-safe,27197.38472176589,27228.72317542951,high
SIT-safe,21063.877728096024,21086.003394644602,high
SIT-safe,24457.905421928426,24468.90959821178,high
SIT-safe,24723.68478276633,24799.743017732624,high
SIT-safe,25824.577408814777,25921.061300465037,high
SIT-safe,34100.52121811631,34113.66615844022,high
SIT-safe,33387.66661312068,33405.73055297789,high
SIT-safe,42523.10234220309,42563.80818621641,high
SIT-safe,31817.80949038278,31875.240438854744,high
SIT-safe,29761.887644288836,29864.39737223954,high
SIT-safe,47347.62568908111,47384.74145397807,high
SIT-safe,33829.41244573149,33842.06660468021,high
partition,7074.92327277961,7124.417030074272,high
partition,20158.926227046184,20225.269489772494,high
partition,13524.636160422433,13752.622766159633,high
partition,19732.439424885382,19754.55975080943,high
partition,53360.15178169374,53381.80352558878,high
partition,9208.859969349749,9212.976523335645,high
partition,21577.369602504165,21606.445192311025,high
partition,22534.832854049164,22548.886880355556,high
partition,20767.293011763886,20857.302273834393,high
partition,21573.77764618282,21605.722512717213,high
partition,23020.009428640795,23056.583408202423,high
partition,20980.317500364654,23072.738902755307,high
partition,23922.725849455852,23943.322579171487,high
partition,31642.37966111047,31683.31755560483,high
partition,20097.60760044873,20131.482370583653,high
partition,20510.44690059527,20544.634001799095,high
partition,35530.500869338415,35558.774050069536,high
partition,30933.513040309907,31056.6530272635,high
partition,28563.1156472934,28666.49720059087,high
partition,30097.99000002931,30114.73958430124,high
partition,5527.214552086899,5558.677573124596,high
partition,5878.853329745549,5887.099337392949,high
partition,9100.750219987585,9150.5177959914,high
partition,45706.84868246264,45746.06969412527,high
partition,7180.956285975941,7181.48132388276,high
partition,9479.187374285699,9519.802460567742,high
partition,15445.58011431642,15455.82738950666,high
partition,17332.50701425899,17345.189418149228,high
partition,19601.393412934452,19630.46432228412,high
partition,30912.297305064454,30966.770101392427,high
partition,40261.39118934553,40321.77895717202,high
partition,23186.879706541455,23242.1924478949,high
partition,25456.32214195757,25481.757820514253,high
partition,40279.48967824345,40346.0169452493,high
partition,106234.82159960449,106309.65558446714,high
partition,20614.34599931019,20625.217559641624,high
partition,27641.515148123868,27702.24622966344,high
partition,36506.698347411286,36545.085209024575,high
partition,93173.53338167432,93192.52278178609,high
partition,27785.276198533527,27824.084909692,high
partition,21302.42724118024,21310.769155522423,high
partition,7983.738171680694,7988.718762332186,high
partition,16741.034475105425,16963.339235926454,high
partition,16001.079457366717,16009.954777631558,high
partition,21107.369388281168,21109.95190220768,high
partition,14816.861417761389,14858.182704762481,high
partition,53976.50917609087,53988.3167390311,high
partition,19624.4323202927,19731.93396583067,high
partition,16965.350724982152,17008.82749582804,high
partition,13458.251193540216,13470.382794725196,high
partition,17708.80950492814,17733.876485708686,high
partition,19659.2348560402,19675.50312726292,high
partition,46370.821141068256,46424.1451702292,high
partition,37123.879587021205,37140.85370831504,high
partition,31106.07466432542,31127.189561543382,high
partition,29166.15697381988,29284.69610117359,high
partition,33253.89308755717,33267.83696764542,high
partition,27975.581922513236,27993.885527912716,high
partition,26585.198648642207,26614.828060906657,high
partition,26960.22838363864,26985.92861242234,high
partition,40668.295761529545,40675.68970883976,high
partition,16647.40190041834,16690.825774376484,high
partition,8990.398466681252,9031.286225309885,high
partition,9614.459241956392,9651.337076765154,high
partition,11218.811359228806,11224.126117580592,high
partition,23304.880166666495,23309.567014520944,high
partition,39655.69115993959,39658.70520473608,high
partition,14667.02957651114,14760.00533987183,high
partition,13707.58389332072,13741.021689977257,high
partition,28473.984712010268,28499.28370737712,high
partition,16802.20237563018,16847.530443689782,high
partition,22579.542657298025,22613.854061330865,high
partition,20608.27137290565,20706.018230543752,high
partition,22093.18837366077,22138.376988993987,high
partition,22540.524429357458,22548.505372424577,high
partition,23645.49863613438,23679.723418260804,high
partition,22830.42366775892,22878.77591928468,high
partition,30499.596325440354,30534.706832311917,high
partition,29669.947037027527,29687.533159380866,high
partition,34916.75077494911,34974.12408037983,high
partition,3755.8080074317136,3782.254828495338,high
partition,15929.57084484147,15932.518628182426,high
partition,9571.96452920909,9599.330560619168,high
partition,10828.070660538,10926.19211688143,high
partition,12455.809359237966,12474.66942346044,high
partition,15275.396889647842,15309.858143200247,high
partition,11276.601318195013,11311.801694210137,high
partition,19259.369794136608,19320.765114998652,high
partition,13263.201358297183,13302.712616423629,high
partition,16073.43608633082,16359.293958006507,high
partition,16244.055706445992,16268.177755980421,high
partition,27373.69566975971,27405.994981139356,high
partition,20555.102107291666,20587.112040407665,high
partition,20380.959415432684,20398.142046376262,high
partition,31558.019724574064,31570.459992438206,high
partition,47737.89396096306,47751.52606669387,high
partition,32638.874011568267,32654.71711423211,high
partition,27373.10674456553,27391.22173461493,high
partition,26978.387104094054,26999.455205065355,high
partition,26520.44381491857,26532.037167968854,high
partition,10124.042700807187,10163.749027659964,high
partition,7278.956787624398,7287.502153279009,high
partition,8431.698551538193,8458.606491664857,high
partition,16985.512192205122,17056.804740056374,high
partition,25034.484196852918,25037.929235574105,high
partition,19953.920636195468,19970.84015281713,high
partition,22140.397890997087,25979.92320808488,high
partition,23641.687097415757,23643.386199251974,high
partition,37532.71250848488,37557.94765379291,high
partition,14895.08722165125,14916.528259984687,high
partition,14569.983922313388,14577.801786175174,high
partition,18761.72982919844,18777.22122114355,high
partition,23498.42654557592,23534.261814836274,high
partition,23333.865657305527,23383.419200581382,high
partition,19630.340718928106,19672.398354732788,high
partition,42662.77016241519,42691.480256860086,high
partition,33928.96168896922,33939.80801884431,high
partition,42509.94873976464,42564.24393772307,high
partition,32063.696367868914,32082.055843770308,high
partition,29206.444744203225,29224.650422845174,high
partition,26442.985311812467,26506.884197827058,high
partition,7793.536965419857,7810.140545541859,high
partition,19692.69093378403,19853.81674341132,high
partition,18851.339964833864,18853.25490745624,high
partition,10332.570173675203,10344.024346839964,high
partition,22348.35305772967,22369.180209513408,high
partition,11743.413718854386,11759.414168594954,high
partition,15488.844025956789,15500.677291509375,high
partition,18166.917557874316,18193.390269386742,high
partition,18994.57026450099,19035.11576342341,high
partition,19707.45301088393,19735.979860640644,high
partition,16505.36137321432,16535.86737456211,high
partition,34243.69038430585,34289.579745355324,high
partition,46624.491927814146,46663.632001527934,high
partition,20440.999354379783,20455.324463073153,high
partition,22038.00723940916,22070.50796017618,high
partition,27759.180984694645,27775.30362272927,high
partition,29878.88984543335,30011.75254872619,high
partition,37922.06199649227,37925.62190299147,high
partition,27606.57161802386,27608.751474667843,high
partition,9999.967471242622,10047.243958537352,high
partition,7460.157453374498,7484.726974205792,high
partition,8476.068155013589,8604.32766426284,high
partition,22299.132547944562,22331.697010656317,high
partition,12223.895266435418,13896.30378293883,high
partition,19907.40740782865,19919.18486333465,high
partition,14486.027462961456,14509.893459564959,high
partition,16014.520285212498,16075.51332706268,high
partition,15435.277532747168,15451.777182210106,high
partition,39759.48085382845,39771.965175693666,high
partition,19453.916455640054,19479.99551446247,high
partition,21546.637117083617,21593.78057941736,high
partition,20712.078730254056,20831.390649905537,high
partition,22364.12032695977,22382.33554946796,high
partition,24276.682003804977,24290.82849680596,high
partition,31797.26012802512,31823.767242779584,high
partition,31248.580509244508,31276.7054423276,high
partition,26262.49856018224,26278.078814329412,high
partition,44039.052846328865,44066.13860268077,high
partition,34544.09320198286,34569.332407509835,high
partition,10829.26042455226,10870.465197437918,high
partition,16027.285780851087,16053.817255426342,high
partition,18761.18919285109,18783.567501690213,high
partition,8748.721581414715,8773.569242352336,high
partition,20606.059394375112,20619.142286430782,high
partition,11466.996823284544,11505.63777254583,high
partition,12279.835096806913,12296.623971384302,high
partition,17745.489171005185,17762.74111135053,high
partition,14655.004102248633,14668.626684840678,high
partition,19156.6097348474,19161.97045099196,high
partition,17041.234784906053,17070.97916359022,high
partition,31229.8609320386,31266.795134229804,high
partition,27377.42863215501,27503.63522226411,high
partition,24809.05761436011,24825.242787735762,high
partition,22041.628019487438,22078.71438655427,high
partition,22169.07590794837,22177.706939275442,high
partition,27074.548631558642,27221.239672550444,high
partition,36482.74829919062,36546.72257751322,high
partition,30070.47705684627,30087.741660696956,high
partition,28005.296951586806,28020.68361193464,high
partition,7706.245480682728,7716.051311684246,high
partition,6066.744294614207,6082.3512936689385,high
partition,19543.024429721925,19615.737348991897,high
partition,26779.665588319815,26813.193750939834,high
partition,8748.60215442554,8755.626670302849,high
partition,8570.575669199916,8583.567305307417,high
partition,65040.62717530682,65050.86594338408,high
partition,27034.212691249293,27129.45723686429,high
partition,15675.220392880807,15685.980947889091,high
partition,23020.14168900357,23037.265904501925,high
partition,18097.259447386783,18120.812998719208,high
partition,27245.035342392835,27249.81843213174,high
partition,21888.59249105686,21956.853263939636,high
partition,25831.504721780744,25863.197348404363,high
partition,22604.918210340013,22636.96954744777,high
partition,21672.439327214117,21700.861519588554,high
partition,23542.044923316855,23585.11172749449,high
partition,27820.486511392795,27863.15055789092,high
partition,28049.72460259225,28072.234414019316,high
partition,30133.133632505425,30155.076808641927,high
random,19058.841618988077,19067.17004805262,high
random,16731.35988155824,16774.15376707501,high
random,29462.54942434805,29509.151162342536,high
random,117629.65063589145,117666.01675111585,high
random,29059.208921330537,29090.343438347696,high
random,30167.493531636956,30185.078192401867,high
random,22496.410049803944,22510.210522150923,high
random,46041.89253721389,46083.26683929104,high
random,28262.361047050104,28292.507115767872,high
random,34765.87459381778,34779.30608273373,high
random,31572.4696139612,31625.478291771706,high
random,30460.953133614068,30512.308953418433,high
random,43102.21558706977,43119.15054578894,high
random,36797.294706035136,36831.170132632906,high
random,41182.92410223298,41186.58061009643,high
random,35216.21170713347,35243.870888270765,high
random,34366.533397668885,34396.30112572413,high
random,41152.11993505801,41170.502099875426,high
random,50112.545596935124,50124.96566243826,high
random,40983.45196788251,41040.72242992468,high
random,22894.504846544736,22933.305484851815,high
random,21836.78702738775,21840.938353269456,high
random,21818.457337346677,21823.3725025541,high
random,25522.79696273222,25535.117801129705,high
random,25465.31703624941,25478.883293089748,high
random,40033.43340256007,40056.74592538676,high
random,28624.557534305364,28626.7068144603,high
random,29760.16087493924,29798.679794680836,high
random,65008.05869825002,65012.201717892814,high
random,35717.70650391641,35753.40235764089,high
random,27579.38387319073,27625.820443744677,high
random,71208.63020784345,71235.98792505391,high
random,53049.27248453663,53137.35171502273,high
random,31815.31312703513,31828.329411634433,high
random,43675.14646117778,43733.2336399966,high
random,39167.71255165733,39220.22671696494,high
random,39960.71922984769,40016.94165349809,high
random,39773.84343835661,39801.083829487165,high
random,44746.984553984876,44755.69249370176,high
random,45678.004067830385,45702.43179791583,high
random,19183.64113898879,20004.11179376572,high
random,19384.65344164654,19395.482095414285,high
random,30420.877736626848,30469.49867105009,high
random,31859.792054943213,31973.101272688866,high
random,26331.301652300313,26398.295588319288,high
random,37010.38321529022,37032.68344513024,high
random,31345.149235632798,31437.2248759749,high
random,31799.673402118366,31824.63636742839,high
random,28065.35549131945,28082.38956678865,high
random,34217.583376190254,34231.205868859106,high
random,38529.59350329837,38551.97888270709,high
random,40296.68964743207,40323.97136313624,high
random,32903.822918933365,32923.37588903209,high
