policy,mean_backlog_us,max_backlog_us,load_regime
partition,20071.561142693074,20699.201828008518,low
partition,21462.263558443254,22161.784216613974,low
partition,23047.014201580532,23688.169248482678,low
partition,25016.512146361256,26130.755711162463,low
partition,25889.44280253677,26841.209672537167,low
partition,27037.92088363353,27702.09992367495,low
partition,476.1695147523469,899.4025824763085,low
partition,2104.9763876910033,2391.2906333811698,low
partition,4068.0688913582853,4891.566319462727,low
partition,4911.8322868276555,5343.765258887433,low
partition,6087.593811135441,6354.225702493393,low
partition,7456.144656583302,7861.260948008625,low
partition,9091.2964437179,9549.286784630269,low
partition,11047.130621439956,12029.430509242695,low
partition,11914.611272883625,12350.957742985513,low
partition,13077.776587507284,13508.550102734589,low
partition,14441.859761571504,14894.637640119647,low
partition,16069.358195630886,16617.99219884118,low
partition,18024.27886407464,18727.03047614079,low
partition,18879.707621852438,19491.244373176713,low
partition,20055.26935671082,20590.72704241844,low
partition,21421.201222450585,22028.90244965162,low
partition,23036.992804158137,23665.35444951686,low
partition,25010.714562688754,25985.25283681194,low
partition,25863.908893917225,26889.21813574154,low
partition,27026.232103576283,27786.392955677584,low
partition,476.76573104368043,860.4893063242489,low
partition,2099.345143978211,2432.2426557227445,low
partition,4078.2436057246014,5033.469022537,low
partition,4914.2824746742135,5289.595948940027,low
partition,6080.944292805081,6364.521490151063,low
partition,7462.54175657479,7996.163739608659,low
partition,9078.753476581944,9476.553696744319,low
partition,11069.764368725497,11826.460427164799,low
partition,11890.817517181775,12349.710039951606,low
partition,13073.16022380226,13542.756609782577,low
partition,14435.080564218164,14976.471730085555,low
partition,16071.914781211019,16618.233475810848,low
partition,18012.932895089565,19274.52972327778,low
partition,18880.140830280092,19473.987202547956,low
partition,20057.067283902557,20678.905409047846,low
partition,21451.160459954706,22095.164434589446,low
partition,23014.724269798582,23905.819363354705,low
partition,25011.500906941266,25937.187617113057,low
partition,25874.698667333967,26651.777082850225,low
partition,27046.195942388404,27741.323928087077,low
random,2500.6243730605856,2910.1236326025683,low
random,5803.684954595096,6120.443660107441,low
random,6929.431893584094,7756.447957214434,low
random,8666.398207842665,9067.615840346087,low
random,10192.757170841887,10511.197517893743,low
random,10427.863022282612,10953.84021654632,low
random,12096.933333680023,12540.299063784129,low
random,13919.18699380054,15094.319602067117,low
random,14289.758190562223,14768.536268670112,low
random,17655.020315266236,18119.74983243132,low
random,17494.30386491583,18166.320140659227,low
random,20083.157511749076,20693.56623003073,low
random,20441.81553914555,21322.70017164992,low
random,23730.55532391682,24463.469406066928,low
random,23760.60351553546,24332.466323260247,low
random,24659.254901129596,25371.903277223,low
random,26365.598125769506,27094.151024400955,low
random,28932.543421618902,30137.02275152644,low
random,29126.98950247035,29953.18207519874,low
random,30279.620994351575,31205.826416290016,low
random,2907.8395289126925,3334.193161743664,low
random,5627.985861907278,5996.633170672896,low
random,7460.17569591318,8421.412829108303,low
random,9384.0139505699,9834.293478157837,low
random,8174.0898601872605,8439.721540244063,low
random,10671.96159449541,11156.972065254115,low
random,13631.328727395605,14143.68378185574,low
random,14227.306845128789,15177.37609080784,low
random,14555.152638932645,15088.55142003065,low
random,16848.51968502052,17408.747950707795,low
random,17183.44713383884,17805.840011352208,low
random,18692.565693061824,19257.659361053724,low
random,20673.881559600988,21750.8715141844,low
random,22214.30855880303,22904.083527646028,low
random,23191.774685975142,23832.720454815775,low
random,23988.04599692238,24780.514688692987,low
random,25921.66225176029,26572.120113149984,low
random,28547.888651990623,29598.23615179304,low
random,29032.874080380763,29836.477028537076,low
random,29904.472612336485,30712.328927116003,low
random,2931.59773697168,3477.2781479728874,low
random,4866.146945175382,5222.0954689387,low
random,6396.4591104153,7272.767924564076,low
random,8625.182655999832,9046.797605205793,low
random,9952.675981993252,10238.830263834912,low
random,9849.67733437676,10253.398089058232,low
random,14034.901009495803,14513.829017666634,low
random,14302.085605843304,15131.049313260242,low
random,14864.009620199622,15381.591173334717,low
random,17310.911131441564,17840.366348883952,low
random,17935.77262090913,18523.00858272938,low
random,19942.20335570093,20465.054988567717,low
random,21352.29452068205,22251.865299756173,low
random,21733.997706505714,22395.903993235668,low
random,24293.51075549546,24952.10505762603,low
random,24765.48046208433,25645.78644781187,low
random,25691.12748965901,26338.50680475752,low
random,28471.319228226417,29517.683259947225,low
random,29555.939312296297,30509.889641760383,low
random,29991.16877414855,30714.711661350448,low
random,3687.0852053589715,4072.8727471801685,low
random,6003.95026778279,6302.843213661341,low
random,7683.331955689877,8661.048943367321,low
random,9553.563714176345,10040.220132352551,low
random,9895.459810083032,10216.586197171942,low
random,10082.168070740167,10622.568394228583,low
random,12551.044335244895,12988.745395917911,low
random,13919.798024191425,14817.653300428763,low
random,15897.514882845231,16436.69292607624,low
random,17251.427946231313,17750.87802524469,low
random,18062.343080118313,18607.31541190436,low
random,19137.343613791523,19673.539037917042,low
random,21088.048549654133,22184.42419612035,low
random,22544.50833741954,23183.019671061775,low
random,24780.531463228894,25469.125079414807,low
random,24419.274739957084,25475.735891830176,low
random,24698.112799805895,25387.61037382856,low
random,28130.325530496342,29438.448235542513,low
random,30635.0562740853,31395.72172510205,low
random,31113.427890099243,31957.834800023586,low
random,2955.597653271934,3362.778634552378,low
random,6585.228038364422,6911.450011146255,low
random,6975.986973423292,7821.111225476256,low
random,8985.01955807499,9360.013546045404,low
random,10134.679500189404,10544.030463893432,low
random,10943.750348642163,11451.975676641334,low
random,12430.043588280349,12919.346405722084,low
random,13942.996678057563,14819.894689644221,low
random,14047.983696524516,14573.975699030561,low
random,15729.598074291212,16314.833873206982,low
random,17318.46788243302,17971.304585586302,low
random,19542.368976474478,20163.504327097908,low
random,21154.07641956291,22230.414217923535,low
random,21679.4690730547,22390.67688162718,low
random,23754.769063880103,24461.345096478704,low
random,24785.54374175017,25740.354909786023,low
random,25779.646310496883,26515.132849774323,low
random,28120.705143324012,29080.348399311304,low
random,29681.218068148322,30672.943985395133,low
random,30247.591736315753,31023.03875705495,low
random,3792.6827053797815,4119.732592615532,low
random,4909.655268880429,5289.242130158964,low
random,6711.839583750592,7472.043075882597,low
random,8768.796618514805,9194.51460572728,low
random,9221.370016059585,9515.966381354723,low
random,11040.156360052184,11689.325188944815,low
random,12340.511972475932,12923.190074643586,low
random,12941.818861587502,13854.058468784206,low
random,15023.665911006652,15605.838283882942,low
random,16074.535104448263,16544.786195816472,low
random,17709.460896999317,18315.375595008023,low
random,20380.770781789583,20955.909093886614,low
random,21648.215286715822,22620.124299406074,low
random,22062.066632551727,22638.15508093126,low
random,24206.16447838568,24817.02786913514,low
random,25058.845241509534,25873.766117700376,low
random,27880.94339175759,28649.301167311147,low
random,28505.348198700653,29502.214781987015,low
random,28691.025195501647,29544.962353924988,low
random,30153.865272760333,31054.48015342746,low
random,2286.085577193722,2667.9427978615277,low
random,6377.589717050645,6693.323667857418,low
random,7147.109924405088,7950.211813814938,low
random,8283.126807096492,8757.48369292599,low
random,9421.70233611297,9694.068499507848,low
random,10775.460884750122,11302.728216361298,low
random,13026.56444613251,13482.537826661486,low
random,14169.058680980683,15293.545679681585,low
random,15363.763223531496,15796.261009026319,low
random,16618.520443840338,17183.37890091783,low
random,17604.46690207473,18196.96523972228,low
random,19522.783418409123,20172.840427821095,low
random,21877.903079477983,22805.200171379838,low
random,21300.193284400848,21844.504652658477,low
random,24444.77641909042,25219.369283645414,low
random,24670.456470408393,25388.702320973505,low
random,25699.998670971603,26374.944915274158,low
random,27295.8283609486,28222.621237002313,low
random,28917.508296063694,29686.977145849087,low
random,29171.892151366697,29960.37577234395,low
random,3408.125981413803,3788.2525189480803,low
random,6940.090358979121,7263.771614965168,low
random,6313.651021689596,7144.569923653733,low
random,7980.103232656985,8424.315378834493,low
random,10091.997773744866,10416.325176816463,low
random,9427.734235322196,9975.196318497416,low
random,13828.81551530843,14335.685507548042,low
random,14120.188960210853,15026.659570556454,low
random,15177.824759450912,15658.749685714021,low
random,17019.631428339177,17588.746707824524,low
random,17907.300857894068,18486.70910870284,low
random,19564.564851068513,20155.086556904833,low
random,20104.2319891546,21100.74680082081,low
random,21444.82197888582,22129.29473896604,low
random,24168.761533827892,24873.767579371735,low
random,23696.942708808354,24639.484129629098,low
random,25708.870121014595,26372.423771467526,low
random,27958.48108002297,29152.855578146875,low
random,29397.079320109977,30470.219262839324,low
random,31184.754243317457,32037.05214194022,low
random,3233.870270002219,3676.4924009721435,low
random,6005.331973977291,6355.25856023439,low
random,6625.9827004501185,7478.045180340938,low
random,7431.971261376398,7936.287525793305,low
random,9206.929251559231,9559.31878285401,low
random,10576.548090980154,11075.561455165735,low
random,12172.97316043299,12659.995440044731,low
random,12658.03099647265,13622.047114560613,low
random,15105.086957479934,15583.747312007705,low
random,17228.352795953928,17711.691495288163,low
random,17876.79812500507,18627.101980505046,low
random,18659.84956410895,19232.573098525405,low
random,20231.7407641739,21215.036547942087,low
random,22471.443256976705,23113.218469427782,low
random,24036.0365753134,24709.714067907073,low
random,24068.293988957623,24752.861916867783,low
random,25898.968021530894,26700.71855340898,low
random,28299.364369444444,29245.81477928022,low
random,28713.94948238355,29588.466980855446,low
random,30408.621979976033,31243.7528879093,low
random,4133.814891054026,4501.728877868998,low
random,7814.8063592687995,8148.0806562746875,low
random,7268.804740791761,8097.401341664139,low
random,8226.774679394897,8639.544806403574,low
random,10169.584298588428,10506.325049518491,low
random,10964.07191577492,11472.661936140852,low
random,12094.95229011453,12637.514567065518,low
random,14886.796658554074,15751.540115303476,low
random,15373.383815302624,16031.277279286413,low
random,15739.457657444436,16276.40371483774,low
random,17423.162390353325,18104.535946831107,low
random,19786.504633278237,20416.084873406217,low
random,20909.68982934264,21833.71038132254,low
random,21718.556733084373,22367.39068936836,low
random,24696.167090478248,25270.3379538483,low
random,24115.595965236986,24890.035990617638,low
random,25255.09270164922,25915.621650956688,low
random,28508.134492057972,29595.169390614145,low
random,28414.504833233535,29225.630286940373,low
random,30661.265008619655,31603.294767603278,low
static-high,5776.8281559223715,6195.490094573703,low
static-high,7502.861341911731,7900.670021991013,low
static-high,9344.324188643772,10325.236388845835,low
static-high,11464.0071348479,11856.606326853216,low
static-high,12354.72321202313,12724.259117028909,low
static-high,12860.099114801907,13395.795458993874,low
static-high,14398.557926777668,14908.719632212073,low
static-high,16406.00290668144,17264.82231375482,low
static-high,18612.17687518209,19327.882049039938,low
static-high,19299.786811604372,19997.172539696563,low
static-high,19763.981077044093,20335.21019187523,low
static-high,21559.34247443884,22173.772644587792,low
static-high,23164.522717734068,24178.28165095998,low
static-high,25382.8096427475,26065.19735688297,low
static-high,26493.771269400826,27191.663341627456,low
static-high,26735.894555953735,27516.120053014718,low
static-high,28467.115220008174,29308.284442919306,low
static-high,30271.07580313994,31479.27278783382,low
static-high,32391.19081095364,33320.51023754757,low
static-high,33308.2031033457,34442.636070511304,low
static-high,5885.3229343084495,6334.181937793735,low
static-high,7413.039858949534,7810.23150400864,low
static-high,9413.164650986177,10547.12506855093,low
static-high,11612.306102394114,12241.974050874356,low
static-high,12308.427291299224,12739.275813270127,low
static-high,12765.331966752083,13322.631970515009,low
static-high,14586.326625642834,15070.998438700335,low
static-high,16215.51617140437,17252.379526179982,low
static-high,18401.78257097758,19019.479416373186,low
static-high,19509.928746156238,20175.960284281522,low
static-high,19730.329423756186,20396.44777780515,low
static-high,21482.062665222333,22039.71011886862,low
static-high,23320.532111694105,24261.864741646685,low
static-high,25437.615421636096,26208.827512550168,low
static-high,26341.13608434632,27188.980272609857,low
static-high,26838.176670518107,27669.129870987148,low
static-high,28386.604632755603,29137.672729739046,low
static-high,30369.64359625963,31602.14162745874,low
static-high,32557.55772537795,33520.45224560611,low
static-high,33271.80929986604,34394.48776789103,low
static-high,5776.121970708144,6224.920901045203,low
static-high,7587.0066544916035,8004.1300088429125,low
static-high,9221.274861978047,10124.308815401047,low
static-high,11433.409830014929,11844.028150804807,low
static-high,12520.57450431698,12933.398669913528,low
static-high,12746.153475367815,13320.607844410872,low
static-high,14478.951291020947,14961.953022110276,low
static-high,16374.229956720796,17273.21562432433,low
static-high,18430.536350288807,19029.742842776235,low
static-high,19356.178774739197,20037.53178131301,low
static-high,19857.917682972595,20623.283066976815,low
static-high,21386.889462576986,22180.1426406065,low
static-high,23348.010008089044,24537.76625331142,low
static-high,25567.652235125162,26252.95612009871,low
static-high,26243.504542325634,27008.417972446885,low
static-high,26735.351716898298,27641.43510411866,low
static-high,28567.848334094964,29390.867781433208,low
static-high,30194.01257278991,31355.541633076966,low
static-high,32382.48048445072,33288.8167564068,low
static-high,33515.6717747434,34456.98070564121,low
static-high,5765.630776063128,6215.785098412074,low
static-high,7506.219283532282,7893.112406548811,low
static-high,9372.69055696584,10492.421277343528,low
static-high,11460.449375963006,12010.643464266555,low
static-high,12353.753688170042,12759.101384447888,low
static-high,12857.435689692044,13445.309797170106,low
static-high,14395.465930042941,14827.223314830917,low
static-high,16407.96923156384,17363.44824646786,low
static-high,18594.399779862524,19170.75796355866,low
static-high,19278.5263866505,19932.936494370922,low
static-high,19773.972695186912,20484.576673327945,low
static-high,21552.253973618706,22243.940925034694,low
static-high,23180.054179038212,24010.835150503553,low
static-high,25393.218839123354,26233.404753203504,low
static-high,26502.664817046472,27299.993132344913,low
static-high,26702.2520765571,27531.403914415743,low
static-high,28446.58174223897,29249.95178313122,low
static-high,30316.8317438398,31533.306776070734,low
static-high,32413.083646837502,33216.591305209324,low
static-high,33305.42443997675,34306.82206671592,low
static-high,5875.920182436721,6321.036115269628,low
static-high,7410.406577152321,7787.786975478521,low
static-high,9424.00852467006,10390.836437142454,low
static-high,11609.058971869597,12086.047217873245,low
static-high,12290.761671511736,12643.793112853076,low
static-high,12758.880250511158,13280.441823467612,low
static-high,14574.345664877377,15028.98944270378,low
static-high,16205.067201503842,17049.875045203225,low
static-high,18400.957821763015,19189.449829017743,low
static-high,19507.09701676664,20200.497102261987,low
static-high,19723.05539546637,20432.240186319512,low
static-high,21457.291440233614,22081.634645862505,low
static-high,23352.93277371315,24366.809433265124,low
static-high,25423.536018647046,26260.475126049947,low
static-high,26316.724649518215,26987.30954570137,low
static-high,26843.30849283664,27698.037911716732,low
static-high,28345.29135117298,29165.933752711862,low
static-high,30328.63611151619,31458.724214062095,low
static-high,32557.172933623744,33609.97406231146,low
static-high,33237.40655555892,34168.21605405677,low
static-high,5787.343261770085,6168.414290860121,low
static-high,7570.734469604533,8030.4791648846585,low
static-high,9215.68491069199,10048.636725659017,low
static-high,11433.257133988845,11862.676151369466,low
static-high,12515.605449796549,12906.224366745912,low
static-high,12747.55574792,13333.10349608073,low
static-high,14478.822270496763,14925.881589568919,low
static-high,16333.185723711918,17502.78675611783,low
static-high,18435.218890495442,19093.354599505663,low
static-high,19341.406191489397,19924.644921718376,low
static-high,19857.809389334452,20423.166159314103,low
static-high,21386.065868148202,22027.71531275846,low
static-high,23393.212289399413,24998.871905054897,low
static-high,25561.082017061,26347.792916026898,low
static-high,26294.394366252793,27106.298047360033,low
static-high,26757.393952878345,27513.746472621802,low
static-high,28534.339244870705,29247.335500561632,low
static-high,30168.86046584355,31324.9455701299,low
static-high,32398.73099369816,33270.468974505085,low
static-high,33445.55492762291,34501.04515193513,low
static-high,5760.985051752659,6263.226041610495,low
static-high,7501.723221140469,7841.786324048415,low
static-high,9357.261100739152,10228.632498312043,low
static-high,11456.59563954946,11968.192916662549,low
static-high,12354.3045465663,12717.916079773102,low
static-high,12861.783862344355,13865.951130497735,low
static-high,14403.44033558921,14957.693029164337,low
static-high,16415.718410626338,17238.48977744556,low
static-high,18574.598295666376,19164.991335116792,low
static-high,19275.57188528032,19889.103446627036,low
static-high,19746.47526588279,20410.231840204913,low
static-high,21555.28495816833,22206.817903346848,low
static-high,23188.90274887116,24320.40688334673,low
static-high,25384.955822691805,26691.28901897883,low
static-high,26480.714196452715,27239.65816820832,low
static-high,26770.923268291852,27681.32578820456,low
static-high,28429.61311362312,29175.947759795934,low
static-high,30317.838574981943,31385.031827038387,low
static-high,32405.871874367935,33347.740886958316,low
static-high,33309.404317193366,34258.63541197218,low
static-high,5878.180135722815,6326.265433846973,low
static-high,7404.902658795155,7838.770001196885,low
static-high,9405.138280617079,10324.926138951909,low
static-high,11607.476174667909,12129.933982578805,low
static-high,12290.565638973947,12651.226019417169,low
static-high,12763.621953946607,13262.875268560369,low
static-high,14561.961221416876,15177.33286346373,low
static-high,16218.347331992689,17131.158454004675,low
static-high,18417.45941137775,19022.63725693943,low
static-high,19502.840256336236,20062.354545427952,low
static-high,19735.252938841444,20336.928628844675,low
static-high,21479.05545274763,22175.12520767236,low
static-high,23325.66944130955,24555.977454133797,low
static-high,25414.34375092239,26227.9455867121,low
static-high,26340.464334610097,27054.581586913206,low
static-high,26819.23442492796,27574.07209579833,low
static-high,28374.261126214034,29147.2758252176,low
static-high,30353.455051620735,31768.219631399377,low
static-high,32584.385455446787,33466.26469234424,low
static-high,33243.49046711145,34123.89662625012,low
static-high,5777.594600705022,6156.670781709487,low
static-high,7588.885116336651,7919.479487631354,low
static-high,9200.293159254663,9918.598601319827,low
static-high,11426.84543610844,11957.913391075388,low
static-high,12507.445874904173,12902.125928390305,low
static-high,12756.030680898994,13261.16434039548,low
static-high,14474.89596765525,14990.259929027874,low
static-high,16355.719754681926,17277.23926522676,low
static-high,18457.283453845783,19031.50860956544,low
static-high,19345.117832914824,19950.480175813194,low
static-high,19859.06658906141,20553.51577339042,low
static-high,21401.089512576786,22057.50061226776,low
static-high,23377.507922641933,24340.085981600685,low
static-high,25571.57889486824,26308.852284317836,low
static-high,26268.120079825127,26943.719998301007,low
static-high,26743.056831479145,27622.722811997402,low
static-high,28551.06080428341,29279.14305789862,low
static-high,30182.21094362644,31380.44999283459,low
static-high,32379.620213046866,33267.04620625125,low
static-high,33475.80363477103,34525.20166218793,low
static-high,5767.0391557793155,6206.984105052543,low
static-high,7505.574138250145,7895.260485471226,low
static-high,9342.87997563045,10364.031340034911,low
static-high,11468.152148685243,11921.102521926165,low
static-high,12357.779768463191,12675.58020444574,low
static-high,12861.133539839075,13361.812989439582,low
static-high,14399.91693439079,14961.609807409812,low
static-high,16416.34267675457,17380.910243759863,low
static-high,18593.324257222193,19112.969944187207,low
static-high,19281.722811337633,19809.45446772827,low
static-high,19760.10278255523,20462.54412105959,low
static-high,21561.298852665506,22145.146658654325,low
static-high,23198.006764935693,24166.601753159426,low
static-high,25392.789065384473,26150.8677162854,low
static-high,26503.29041574126,27273.675133069046,low
static-high,26742.881923211873,27486.3083374016,low
static-high,28452.834097913383,29420.640251742676,low
static-high,30336.10079817871,31507.190238481387,low
static-high,32415.25285637797,33256.317548095714,low
static-high,33329.24631011362,34108.83006260358,low
SIT-safe,4388.928726222913,4783.074389157624,medium
SIT-safe,7964.090014443081,8394.458358171541,medium
SIT-safe,11721.982793081312,12785.171125038643,medium
SIT-safe,14449.218599842705,15013.82881692925,medium
SIT-safe,17044.099469355962,17504.964409662352,medium
SIT-safe,19484.673120928972,20091.918752540136,medium
SIT-safe,23074.927674309365,23773.056019876618,medium
SIT-safe,26505.011950326672,27694.4747764552,medium
SIT-safe,29492.427160091094,30363.343501360272,medium
SIT-safe,32186.39048204399,32913.49256732548,medium
SIT-safe,34132.32737941572,35237.99428105913,medium
SIT-safe,38128.138527607975,39019.060228574555,medium
SIT-safe,41504.26584807219,42943.56038936786,medium
SIT-safe,44206.80547353935,45224.40504258033,medium
SIT-safe,47276.50924961744,48255.40257229144,medium
SIT-safe,49178.706498008796,50444.727846484166,medium
SIT-safe,52796.919236253925,54073.74636685394,medium
SIT-safe,56531.57810021366,57989.964904126246,medium
SIT-safe,59238.1511460472,60507.88202009909,medium
SIT-safe,61800.511917547235,63117.67286666762,medium
SIT-safe,4517.936801853668,4978.546850649727,medium
SIT-safe,8113.61391543851,8514.216558028129,medium
SIT-safe,11595.04616614539,12647.857811158989,medium
SIT-safe,14577.603569943572,15225.470909854746,medium
SIT-safe,17237.775745142502,17771.861732303747,medium
SIT-safe,19219.753057489044,19879.49505099049,medium
SIT-safe,23209.31388160088,23888.259199766908,medium
SIT-safe,26564.960952609435,27702.770132066944,medium
SIT-safe,29237.077027993528,30044.45101406239,medium
SIT-safe,32351.212648082794,32988.30390363885,medium
SIT-safe,34269.31583459763,35079.13453967695,medium
SIT-safe,37819.50823681327,38634.98996496154,medium
SIT-safe,41608.08890629066,43007.62170420587,medium
SIT-safe,44326.465351905164,45272.33299764618,medium
SIT-safe,46930.040675061195,47854.77943961648,medium
SIT-safe,49336.615499893174,50462.781450834824,medium
SIT-safe,52919.54194628385,53979.75403764099,medium
SIT-safe,56386.130840754544,57966.84385338286,medium
SIT-safe,59368.07549002575,60541.80156267667,medium
SIT-safe,62043.19130480943,63270.11042096256,medium
SIT-safe,4301.370438880945,4731.385986471665,medium
SIT-safe,8240.187041094076,8644.107772841759,medium
SIT-safe,11626.028468001463,12766.945800357731,medium
SIT-safe,14312.536910938476,14953.119655898365,medium
SIT-safe,17427.791513792898,17880.398733531125,medium
SIT-safe,19327.828015648738,20069.85658233124,medium
SIT-safe,22911.78750817272,23652.549281849322,medium
SIT-safe,26697.781875962555,27966.458058568882,medium
SIT-safe,29374.10225348975,30133.544419307495,medium
SIT-safe,31965.084399314183,32737.913236865308,medium
SIT-safe,34400.63520101779,35331.89861548133,medium
SIT-safe,37983.38440426773,38795.056386346696,medium
SIT-safe,41407.23027130543,42749.61880393978,medium
SIT-safe,44465.138582138774,45400.29299714137,medium
SIT-safe,47128.83001786897,48090.97284805123,medium
SIT-safe,49099.46376004301,50080.929216156714,medium
SIT-safe,53117.354976013376,54317.227506127674,medium
SIT-safe,56452.119601393715,58312.05781085603,medium
SIT-safe,59154.54115485688,60432.445682263,medium
SIT-safe,62283.97100198312,63668.349007672514,medium
SIT-safe,4387.323636482299,5197.579080313968,medium
SIT-safe,7982.5704254824395,8373.14580719854,medium
SIT-safe,11752.461987975563,12784.356382840197,medium
SIT-safe,14435.624461234005,15228.003656881978,medium
SIT-safe,17027.987137306733,17479.3373345132,medium
SIT-safe,19470.114799912335,20074.09011444077,medium
SIT-safe,23044.306661964885,23766.3007391789,medium
SIT-safe,26544.764255937076,28113.28591420944,medium
SIT-safe,29513.612509163086,30349.5130891758,medium
SIT-safe,32176.493137309706,32941.15329299681,medium
SIT-safe,34208.20535187322,35051.47670048149,medium
SIT-safe,38147.90760943582,38919.20777746907,medium
SIT-safe,41524.93226379175,42924.30358714238,medium
SIT-safe,44223.46635100344,45372.476758122444,medium
SIT-safe,47289.10282473815,48267.2099062521,medium
SIT-safe,49219.15524606448,50283.72796528507,medium
SIT-safe,52799.84169915013,53946.90064491797,medium
SIT-safe,56550.850664428,58358.45003535645,medium
SIT-safe,59275.14734576261,60553.457108395174,medium
SIT-safe,61810.34790082441,62923.25876194937,medium
SIT-safe,4519.9549238500595,5152.076941925101,medium
SIT-safe,8134.701056371923,8597.571458680322,medium
SIT-safe,11572.069604058226,12779.767014038167,medium
SIT-safe,14596.912636826526,15204.266660925,medium
SIT-safe,17254.115312852246,17717.244669941138,medium
SIT-safe,19246.883265457534,19833.047059401113,medium
SIT-safe,23218.804441584834,23898.586132917088,medium
SIT-safe,26542.560175389328,27905.893687135074,medium
SIT-safe,29268.076529034464,30184.980140018044,medium
SIT-safe,32368.86681066847,33049.68630314572,medium
SIT-safe,34273.18365804595,35187.04476734437,medium
SIT-safe,37853.99836605468,38749.95200242987,medium
SIT-safe,41633.3894991796,42861.83002933615,medium
SIT-safe,44338.27435693586,45320.76010059309,medium
SIT-safe,46935.48688634434,48032.12311224535,medium
SIT-safe,49350.50903745638,50369.29873798136,medium
SIT-safe,52915.08930491781,53900.60235355748,medium
SIT-safe,56365.58935990816,58278.823580399156,medium
SIT-safe,59368.32782179286,60618.57230122248,medium
SIT-safe,62050.64184228692,63419.03905546013,medium
SIT-safe,4314.061514321969,4906.251307494764,medium
SIT-safe,8265.55480307843,8679.01803446369,medium
SIT-safe,11574.504846834066,12798.46379303257,medium
SIT-safe,14335.564709052567,14924.140248770127,medium
SIT-safe,17418.567179289417,17823.7165767157,medium
SIT-safe,19341.124423484438,20001.13789752475,medium
SIT-safe,22917.235232392482,23557.202141631104,medium
SIT-safe,26674.951206344536,28044.395058885217,medium
SIT-safe,29381.999554515733,30174.25230237795,medium
SIT-safe,31969.52558354648,32888.14188171807,medium
SIT-safe,34409.12099826495,35312.34882934671,medium
SIT-safe,38024.37255683244,38932.34710158454,medium
SIT-safe,41489.03752221473,42771.2400041949,medium
SIT-safe,44446.45733484927,45615.89954095986,medium
SIT-safe,47136.40450162455,48041.777752280235,medium
SIT-safe,49124.948493005475,50133.18129592342,medium
SIT-safe,53061.91422102924,54179.72044723423,medium
SIT-safe,56372.4810751439,57837.18215359445,medium
SIT-safe,59121.276412898194,60429.17501686094,medium
SIT-safe,62257.31582198535,63485.2826282219,medium
SIT-safe,4389.537156684228,4833.6148561534355,medium
SIT-safe,7959.799728662463,8338.147508607595,medium
SIT-safe,11699.436836915918,12825.70077255508,medium
SIT-safe,14413.289305256249,15229.677554770547,medium
SIT-safe,17045.495073839098,17531.57896393491,medium
SIT-safe,19484.32189783146,20139.467693738407,medium
SIT-safe,23031.174857522874,23687.984341164352,medium
SIT-safe,26553.379685164815,28043.34883407317,medium
SIT-safe,29525.10910147633,30235.124046422075,medium
SIT-safe,32177.199712399815,32901.95955983922,medium
SIT-safe,34208.923500712364,35031.049575865516,medium
SIT-safe,38126.992948276304,38975.96960564237,medium
SIT-safe,41459.20095391811,42755.932387799025,medium
SIT-safe,44202.13711791639,45195.060273739975,medium
SIT-safe,47307.51059866357,48351.85924767889,medium
SIT-safe,49208.725997660564,50376.42268294329,medium
SIT-safe,52781.841787409074,54147.289305091836,medium
SIT-safe,56533.570019662635,58264.88788459962,medium
SIT-safe,59267.91426708488,60469.84196544252,medium
SIT-safe,61857.647711847574,63127.1786505417,medium
SIT-safe,4549.372510193952,5167.440204612725,medium
SIT-safe,8097.500810496504,8558.367457602988,medium
SIT-safe,11585.524610705108,12771.711670298246,medium
SIT-safe,14561.30486112123,15232.313935090788,medium
SIT-safe,17230.771648668124,17764.3104596599,medium
SIT-safe,19291.90897000711,19926.822043439373,medium
SIT-safe,23208.65853409787,23884.947621942498,medium
SIT-safe,26532.838219146914,28001.30446089874,medium
SIT-safe,29274.304035857633,30007.79224039102,medium
SIT-safe,32400.566056263677,33245.314626848325,medium
SIT-safe,34291.7083431039,35163.11612932943,medium
SIT-safe,37862.45623145108,38701.027675304795,medium
SIT-safe,41598.155589834576,42916.8519804813,medium
SIT-safe,44328.45065378784,45573.91615798604,medium
SIT-safe,46936.14105141789,47866.516117339954,medium
SIT-safe,49331.62883645623,50536.33183361869,medium
SIT-safe,52997.4443074101,54054.152915929444,medium
SIT-safe,56409.10405862341,58219.18812433304,medium
SIT-safe,59359.462309427,60947.88198405411,medium
SIT-safe,62056.556181281936,63127.84201853536,medium
SIT-safe,4280.838104887292,4763.669349243981,medium
SIT-safe,8270.66680233592,8725.359544696723,medium
SIT-safe,11600.450683869212,12694.577586635714,medium
SIT-safe,14308.681241452508,14954.110080438317,medium
SIT-safe,17436.276708847792,17900.131986355875,medium
SIT-safe,19337.78086086575,20148.37286314252,medium
SIT-safe,22921.99498370298,23612.93445552184,medium
SIT-safe,26650.017522738537,27787.240812195,medium
SIT-safe,29382.00322165507,30116.669683443848,medium
SIT-safe,31974.329598123713,32689.313586921897,medium
SIT-safe,34445.55687956441,35454.88760291104,medium
SIT-safe,38001.02679325369,38834.34793982934,medium
SIT-safe,41483.5343588419,42918.03827753663,medium
SIT-safe,44454.718146898835,45395.0323216198,medium
SIT-safe,47143.86299576515,48046.94293804746,medium
SIT-safe,49107.49381839521,50233.85821739212,medium
