metric,policy,baseline,interference_regime,load_regime,mean_diff,ci_lo,ci_hi,p_value,cohens_d,n,q_value,significant
violation_rate,k8s-default,partition,structured,low,0.0,0.0,0.0,1.0,0.0,200,1.0,False
violation_rate,slurm-fcfs,partition,structured,low,0.0,0.0,0.0,1.0,0.0,200,1.0,False
violation_rate,triton-proxy,partition,structured,low,0.0,0.0,0.0,1.0,0.0,200,1.0,False
violation_rate,SIT-safe,partition,structured,medium,0.0,0.0,0.0,1.0,0.0,200,1.0,False
violation_rate,SIT-no-IRBS,partition,structured,medium,0.0,0.0,0.0,1.0,0.0,200,1.0,False
violation_rate,SIT-no-safety,partition,structured,medium,0.0,0.0,0.0,1.0,0.0,200,1.0,False
violation_rate,SIT-no-admission,partition,structured,medium,0.0,0.0,0.0,1.0,0.0,200,1.0,False
violation_rate,spread,partition,structured,medium,0.0,0.0,0.0,1.0,0.0,200,1.0,False
violation_rate,random,partition,structured,medium,0.0,0.0,0.0,1.0,0.0,200,1.0,False
violation_rate,round-robin,partition,structured,medium,0.0,0.0,0.0,1.0,0.0,200,1.0,False
violation_rate,binpack-greedy,partition,structured,medium,0.0,0.0,0.0,1.0,0.0,200,1.0,False
violation_rate,tail-greedy,partition,structured,medium,0.0,0.0,0.0,1.0,0.0,200,1.0,False
violation_rate,similarity-avoidance,partition,structured,medium,0.0,0.0,0.0,1.0,0.0,200,1.0,False
violation_rate,admission-only,partition,structured,medium,0.0,0.0,0.0,1.0,0.0,200,1.0,False
violation_rate,oracle,partition,structured,medium,0.0,0.0,0.0,1.0,0.0,200,1.0,False
violation_rate,static-low,partition,structured,medium,0.0,0.0,0.0,1.0,0.0,200,1.0,False
violation_rate,static-high,partition,structured,medium,0.0,0.0,0.0,1.0,0.0,200,1.0,False
violation_rate,k8s-hpa,partition,structured,medium,0.0,0.0,0.0,1.0,0.0,200,1.0,False
violation_rate,k8s-default,partition,structured,medium,0.0,0.0,0.0,1.0,0.0,200,1.0,False
violation_rate,slurm-fcfs,partition,structured,medium,0.0,0.0,0.0,1.0,0.0,200,1.0,False
violation_rate,triton-proxy,partition,structured,medium,0.0,0.0,0.0,1.0,0.0,200,1.0,False
violation_rate,SIT-safe,partition,structured,saturation,0.0,0.0,0.0,1.0,0.0,200,1.0,False
violation_rate,SIT-no-IRBS,partition,structured,saturation,0.0,0.0,0.0,1.0,0.0,200,1.0,False
violation_rate,SIT-no-safety,partition,structured,saturation,0.0,0.0,0.0,1.0,0.0,200,1.0,False
violation_rate,SIT-no-admission,partition,structured,saturation,0.0,0.0,0.0,1.0,0.0,200,1.0,False
violation_rate,spread,partition,structured,saturation,0.0,0.0,0.0,1.0,0.0,200,1.0,False
violation_rate,random,partition,structured,saturation,0.0,0.0,0.0,1.0,0.0,200,1.0,False
violation_rate,round-robin,partition,structured,saturation,0.0,0.0,0.0,1.0,0.0,200,1.0,False
violation_rate,binpack-greedy,partition,structured,saturation,0.0,0.0,0.0,1.0,0.0,200,1.0,False
violation_rate,tail-greedy,partition,structured,saturation,0.0,0.0,0.0,1.0,0.0,200,1.0,False
violation_rate,similarity-avoidance,partition,structured,saturation,0.0,0.0,0.0,1.0,0.0,200,1.0,False
violation_rate,admission-only,partition,structured,saturation,0.0,0.0,0.0,1.0,0.0,200,1.0,False
violation_rate,oracle,partition,structured,saturation,0.0,0.0,0.0,1.0,0.0,200,1.0,False
violation_rate,static-low,partition,structured,saturation,0.0,0.0,0.0,1.0,0.0,200,1.0,False
violation_rate,static-high,partition,structured,saturation,0.0,0.0,0.0,1.0,0.0,200,1.0,False
violation_rate,k8s-hpa,partition,structured,saturation,0.0,0.0,0.0,1.0,0.0,200,1.0,False
violation_rate,k8s-default,partition,structured,saturation,0.0,0.0,0.0,1.0,0.0,200,1.0,False
violation_rate,slurm-fcfs,partition,structured,saturation,0.0,0.0,0.0,1.0,0.0,200,1.0,False
violation_rate,triton-proxy,partition,structured,saturation,0.0,0.0,0.0,1.0,0.0,200,1.0,False
p99_latency_us,SIT-safe,partition,adversarial,high,5226.8746,1927.2574,9042.2749,0.001,0.2065,200,0.007385,True
p99_latency_us,SIT-no-IRBS,partition,adversarial,high,10031.7168,6717.901,14003.9271,0.001,0.3979,200,0.007855,True
p99_latency_us,SIT-no-safety,partition,adversarial,high,12288.845,9417.6302,15110.296,0.001,0.5779,200,0.007819,True
p99_latency_us,SIT-no-admission,partition,adversarial,high,8666.2472,6063.8672,11368.842,0.001,0.4755,200,0.007784,True
p99_latency_us,spread,partition,adversarial,high,4571.9132,2186.9991,7112.1772,0.001,0.2444,200,0.007749,True
p99_latency_us,random,partition,adversarial,high,17645.9614,13282.6739,22948.3847,0.001,0.5031,200,0.008151,True
p99_latency_us,round-robin,partition,adversarial,high,19773.6337,16128.1109,23866.0849,0.001,0.7231,200,0.00768,True
p99_latency_us,binpack-greedy,partition,adversarial,high,20767.0401,17852.5125,23780.7356,0.001,0.9886,200,0.007646,True
p99_latency_us,tail-greedy,partition,adversarial,high,4514.1713,2061.6863,6967.93,0.002,0.2536,200,0.00482,True
p99_latency_us,similarity-avoidance,partition,adversarial,high,9505.0125,6996.4736,11879.8672,0.001,0.5262,200,0.008075,True
p99_latency_us,admission-only,partition,adversarial,high,14511.1093,11666.1578,17292.6103,0.001,0.7328,200,0.008037,True
p99_latency_us,oracle,partition,adversarial,high,3817.8165,1394.1332,6108.6994,0.001,0.2196,200,0.008,True
p99_latency_us,static-low,partition,adversarial,high,3845.8553,1017.6318,6627.652,0.002,0.1908,200,0.004813,True
p99_latency_us,static-high,partition,adversarial,high,23839.3288,20867.4176,26637.9494,0.001,1.1512,200,0.007963,True
p99_latency_us,k8s-hpa,partition,adversarial,high,10974.8471,7928.7677,14197.1064,0.001,0.5122,200,0.007927,True
p99_latency_us,k8s-default,partition,adversarial,high,10256.1302,7087.656,13963.7416,0.001,0.4119,200,0.00789,True
p99_latency_us,slurm-fcfs,partition,adversarial,high,15774.1864,12982.7993,18577.0018,0.001,0.7948,200,0.004994,True
p99_latency_us,triton-proxy,partition,adversarial,high,24524.5543,21016.6161,28286.1699,0.001,0.9155,200,0.005221,True
p99_latency_us,SIT-safe,partition,adversarial,low,1596.7962,1137.1315,2056.8245,0.001,0.4831,200,0.005205,True
p99_latency_us,SIT-no-IRBS,partition,adversarial,low,2967.5187,2544.9323,3378.1686,0.001,0.9409,200,0.005189,True
p99_latency_us,SIT-no-safety,partition,adversarial,low,3898.463,3406.7287,4382.8036,0.001,1.1254,200,0.005174,True
p99_latency_us,SIT-no-admission,partition,adversarial,low,2875.4916,2439.8369,3302.8121,0.001,0.899,200,0.005158,True
p99_latency_us,spread,partition,adversarial,low,1823.7199,1304.445,2395.802,0.001,0.49,200,0.005143,True
p99_latency_us,random,partition,adversarial,low,5365.4397,4711.3979,6055.7244,0.001,1.0886,200,0.005128,True
p99_latency_us,round-robin,partition,adversarial,low,6079.5439,5425.0359,6759.6465,0.001,1.1855,200,0.005112,True
p99_latency_us,binpack-greedy,partition,adversarial,low,6645.0609,6136.8161,7136.0966,0.001,1.8745,200,0.004683,True
p99_latency_us,tail-greedy,partition,adversarial,low,2209.1975,1697.5788,2672.788,0.001,0.5968,200,0.00467,True
p99_latency_us,similarity-avoidance,partition,adversarial,low,3289.5355,2764.7702,3859.0727,0.001,0.8274,200,0.004658,True
p99_latency_us,admission-only,partition,adversarial,low,5080.0308,4489.625,5657.0648,0.001,1.1995,200,0.004645,True
p99_latency_us,oracle,partition,adversarial,low,2312.9774,1800.4983,2832.2115,0.001,0.6144,200,0.004633,True
p99_latency_us,static-low,partition,adversarial,low,950.9965,498.8117,1409.8245,0.001,0.2917,200,0.00462,True
p99_latency_us,static-high,partition,adversarial,low,7788.1248,7285.7447,8274.9563,0.001,2.0429,200,0.005067,True
p99_latency_us,k8s-hpa,partition,adversarial,low,3612.4014,3082.701,4129.18,0.001,0.9258,200,0.005236,True
p99_latency_us,k8s-default,partition,adversarial,low,2824.5702,2319.9496,3308.2003,0.001,0.7843,200,0.00864,True
p99_latency_us,slurm-fcfs,partition,adversarial,low,5529.7135,4785.448,6284.3151,0.001,1.071,200,0.009143,True
p99_latency_us,triton-proxy,partition,adversarial,low,7642.7873,6897.3453,8464.2683,0.001,1.3321,200,0.009095,True
p99_latency_us,SIT-safe,partition,adversarial,medium,3521.5015,2595.1533,4421.7086,0.001,0.5467,200,0.009047,True
p99_latency_us,SIT-no-IRBS,partition,adversarial,medium,6541.9373,5719.0248,7427.737,0.001,1.0749,200,0.009,True
p99_latency_us,SIT-no-safety,partition,adversarial,medium,7912.8179,7079.0792,8716.2575,0.001,1.3583,200,0.008953,True
p99_latency_us,SIT-no-admission,partition,adversarial,medium,6039.0194,5232.4504,6844.0086,0.001,1.0369,200,0.008907,True
p99_latency_us,spread,partition,adversarial,medium,3055.1315,2151.3343,3927.0683,0.001,0.4992,200,0.008862,True
p99_latency_us,random,partition,adversarial,medium,10725.8037,9690.0594,11840.3115,0.001,1.4011,200,0.007612,True
p99_latency_us,round-robin,partition,adversarial,medium,12700.2148,11459.9964,13897.9491,0.001,1.4277,200,0.007579,True
p99_latency_us,binpack-greedy,partition,adversarial,medium,13586.615,12671.8124,14569.56,0.001,1.9552,200,0.007546,True
p99_latency_us,tail-greedy,partition,adversarial,medium,4300.5273,3431.2004,5169.4614,0.001,0.6714,200,0.007513,True
p99_latency_us,similarity-avoidance,partition,adversarial,medium,6944.1244,5902.3059,8005.4149,0.001,0.9236,200,0.007481,True
p99_latency_us,admission-only,partition,adversarial,medium,10313.569,9280.0763,11483.2484,0.001,1.2566,200,0.007448,True
p99_latency_us,oracle,partition,adversarial,medium,4441.0477,3563.3934,5305.5878,0.001,0.6945,200,0.007416,True
p99_latency_us,static-low,partition,adversarial,medium,2410.3716,1567.3805,3174.068,0.001,0.4177,200,0.0048,True
p99_latency_us,static-high,partition,adversarial,medium,15671.1593,14590.7957,16725.7237,0.001,2.0553,200,0.005779,True
p99_latency_us,k8s-hpa,partition,adversarial,medium,7705.1251,6685.174,8631.9175,0.001,1.0754,200,0.00576,True
p99_latency_us,k8s-default,partition,adversarial,medium,6466.906,5504.0186,7447.4158,0.001,0.9154,200,0.005741,True
p99_latency_us,slurm-fcfs,partition,adversarial,medium,10542.7487,9502.236,11750.2092,0.001,1.2846,200,0.005722,True
p99_latency_us,triton-proxy,partition,adversarial,medium,15764.9226,14332.5112,17306.1295,0.001,1.4369,200,0.005703,True
p99_latency_us,SIT-safe,partition,adversarial,saturation,7222.1573,2953.8134,12173.0692,0.001,0.216,200,0.005684,True
p99_latency_us,SIT-no-IRBS,partition,adversarial,saturation,12149.8966,9259.7781,14865.158,0.001,0.5949,200,0.005666,True
p99_latency_us,SIT-no-safety,partition,adversarial,saturation,14646.6534,11423.2931,17291.6964,0.001,0.7013,200,0.005434,True
p99_latency_us,SIT-no-admission,partition,adversarial,saturation,12508.1322,8997.5871,16036.5954,0.001,0.4895,200,0.005918,True
p99_latency_us,spread,partition,adversarial,saturation,4721.7158,1351.9483,8011.8189,0.004,0.2017,200,0.009573,True
p99_latency_us,random,partition,adversarial,saturation,20876.1439,17048.7066,24985.8416,0.001,0.73,200,0.005898,True
p99_latency_us,round-robin,partition,adversarial,saturation,26087.8008,20391.2243,32637.9448,0.001,0.5769,200,0.006128,True
p99_latency_us,binpack-greedy,partition,adversarial,saturation,24375.8678,21191.3474,27156.0251,0.001,1.121,200,0.005858,True
p99_latency_us,tail-greedy,partition,adversarial,saturation,4962.1337,2304.9424,7310.2165,0.001,0.2728,200,0.005838,True
p99_latency_us,similarity-avoidance,partition,adversarial,saturation,12872.7708,9959.2048,15650.0926,0.001,0.5804,200,0.005818,True
p99_latency_us,admission-only,partition,adversarial,saturation,21129.1218,17118.8301,24853.7458,0.001,0.7603,200,0.005799,True
p99_latency_us,oracle,partition,adversarial,saturation,6801.0965,3811.9006,9784.529,0.001,0.3168,200,0.00498,True
p99_latency_us,static-low,partition,adversarial,saturation,3470.2805,6.0047,6934.0158,0.025,0.1449,200,0.057523,False
p99_latency_us,static-high,partition,adversarial,saturation,30006.4867,26762.5517,33844.3101,0.001,1.1628,200,0.004966,True
p99_latency_us,k8s-hpa,partition,adversarial,saturation,15568.315,11750.099,19252.157,0.001,0.557,200,0.004951,True
p99_latency_us,k8s-default,partition,adversarial,saturation,10639.2413,6961.4472,14557.8071,0.001,0.401,200,0.004937,True
p99_latency_us,slurm-fcfs,partition,adversarial,saturation,19597.7258,16159.2158,22623.4757,0.001,0.8033,200,0.004923,True
p99_latency_us,triton-proxy,partition,adversarial,saturation,35032.3262,29533.1204,40908.1266,0.001,0.8314,200,0.006376,True
p99_latency_us,SIT-safe,partition,drifting,high,5595.1461,5495.4866,5695.5649,0.001,7.6638,200,0.008113,True
p99_latency_us,SIT-no-IRBS,partition,drifting,high,10003.0993,9722.2959,10282.9307,0.001,4.8446,200,0.005097,True
p99_latency_us,SIT-no-safety,partition,drifting,high,10495.7913,10329.2264,10655.0007,0.001,8.6574,200,0.005082,True
p99_latency_us,SIT-no-admission,partition,drifting,high,7946.611,7817.7329,8076.2561,0.001,8.2746,200,0.005252,True
p99_latency_us,spread,partition,drifting,high,3817.7754,3602.4601,4048.9278,0.001,2.4245,200,0.005053,True
p99_latency_us,random,partition,drifting,high,11321.7182,10993.0126,11638.3932,0.001,4.8833,200,0.005038,True
p99_latency_us,round-robin,partition,drifting,high,11307.4336,10906.9171,11684.5897,0.001,4.0563,200,0.005023,True
p99_latency_us,binpack-greedy,partition,drifting,high,15486.6692,15270.3192,15720.9202,0.001,9.3038,200,0.005009,True
p99_latency_us,tail-greedy,partition,drifting,high,5591.6013,5491.9168,5697.4202,0.001,7.5541,200,0.006106,True
p99_latency_us,similarity-avoidance,partition,drifting,high,7518.9115,7261.1299,7773.0586,0.001,4.0,200,0.005486,True
p99_latency_us,admission-only,partition,drifting,high,11266.4387,10915.562,11622.2808,0.001,4.5824,200,0.005468,True
p99_latency_us,oracle,partition,drifting,high,5591.7913,5490.9749,5694.6804,0.001,7.584,200,0.005451,True
p99_latency_us,static-low,partition,drifting,high,2095.3818,2033.4106,2153.5391,0.001,4.8311,200,0.005647,True
p99_latency_us,static-high,partition,drifting,high,19966.8065,19703.8255,20236.1481,0.001,10.2709,200,0.005417,True
p99_latency_us,k8s-hpa,partition,drifting,high,7847.682,7562.6228,8131.5261,0.001,3.8366,200,0.0054,True
p99_latency_us,k8s-default,partition,drifting,high,6453.3426,6228.1865,6696.3316,0.001,3.8652,200,0.005383,True
p99_latency_us,slurm-fcfs,partition,drifting,high,11283.212,10912.9674,11684.8626,0.001,3.9988,200,0.005366,True
p99_latency_us,triton-proxy,partition,drifting,high,16569.9716,16059.3439,17057.2296,0.001,4.3418,200,0.005629,True
p99_latency_us,SIT-safe,partition,drifting,low,1873.3255,1837.7905,1906.7281,0.001,7.6006,200,0.00561,True
p99_latency_us,SIT-no-IRBS,partition,drifting,low,3481.163,3381.1358,3578.86,0.001,4.7455,200,0.005592,True
p99_latency_us,SIT-no-safety,partition,drifting,low,3516.2388,3459.8618,3573.3639,0.001,8.5992,200,0.005574,True
p99_latency_us,SIT-no-admission,partition,drifting,low,2660.7845,2618.6856,2707.5566,0.001,8.0651,200,0.005556,True
p99_latency_us,spread,partition,drifting,low,1281.2353,1210.7526,1356.7045,0.001,2.4847,200,0.005538,True
p99_latency_us,random,partition,drifting,low,3804.817,3692.6764,3911.5942,0.001,4.7088,200,0.005521,True
p99_latency_us,round-robin,partition,drifting,low,3786.1964,3656.3758,3922.5228,0.001,4.0531,200,0.005503,True
p99_latency_us,binpack-greedy,partition,drifting,low,5186.6485,5104.0751,5265.5048,0.001,9.2038,200,0.004787,True
p99_latency_us,tail-greedy,partition,drifting,low,1869.233,1833.204,1905.6668,0.001,7.3441,200,0.004773,True
p99_latency_us,similarity-avoidance,partition,drifting,low,2524.4413,2434.345,2619.4328,0.001,3.9666,200,0.00476,True
p99_latency_us,admission-only,partition,drifting,low,3772.6699,3659.1834,3896.7041,0.001,4.4941,200,0.004909,True
p99_latency_us,oracle,partition,drifting,low,1872.0552,1836.823,1906.5065,0.001,7.3275,200,0.004734,True
p99_latency_us,static-low,partition,drifting,low,704.4909,686.0225,724.8633,0.001,4.9156,200,0.004721,True
p99_latency_us,static-high,partition,drifting,low,6693.6818,6599.527,6783.553,0.001,10.1862,200,0.004708,True
p99_latency_us,k8s-hpa,partition,drifting,low,2626.3792,2535.8555,2721.5525,0.001,3.8101,200,0.004696,True
p99_latency_us,k8s-default,partition,drifting,low,2165.2887,2084.5712,2239.6277,0.001,3.8537,200,0.004895,True
p99_latency_us,slurm-fcfs,partition,drifting,low,3779.7748,3658.1811,3908.2255,0.001,3.9789,200,0.004881,True
p99_latency_us,triton-proxy,partition,drifting,low,5552.3718,5384.6373,5728.8258,0.001,4.3442,200,0.004868,True
p99_latency_us,SIT-safe,partition,drifting,medium,3728.1486,3662.0122,3799.3935,0.001,7.4399,200,0.004854,True
p99_latency_us,SIT-no-IRBS,partition,drifting,medium,7085.8654,6852.5078,7322.1825,0.001,4.1452,200,0.00484,True
p99_latency_us,SIT-no-safety,partition,drifting,medium,7001.646,6890.0948,7112.9077,0.001,8.65,200,0.004827,True
p99_latency_us,SIT-no-admission,partition,drifting,medium,5300.8036,5211.1571,5384.6954,0.001,8.2589,200,0.004813,True
p99_latency_us,spread,partition,drifting,medium,2541.8241,2404.6411,2689.1282,0.001,2.6073,200,0.009763,True
p99_latency_us,random,partition,drifting,medium,7556.5514,7325.541,7803.9165,0.001,4.5426,200,0.027,True
p99_latency_us,round-robin,partition,drifting,medium,7543.9072,7293.8404,7826.2619,0.001,4.0432,200,0.026585,True
p99_latency_us,binpack-greedy,partition,drifting,medium,10330.0288,10185.9465,10502.7503,0.001,9.3011,200,0.026182,True
p99_latency_us,tail-greedy,partition,drifting,medium,3728.0123,3659.4448,3799.0707,0.001,7.3566,200,0.025791,True
p99_latency_us,similarity-avoidance,partition,drifting,medium,5018.4235,4825.5422,5191.6043,0.001,3.9557,200,0.025412,True
p99_latency_us,admission-only,partition,drifting,medium,7508.2092,7265.1674,7747.3128,0.001,4.584,200,0.025043,True
p99_latency_us,oracle,partition,drifting,medium,3728.0328,3657.4673,3801.2942,0.001,7.4748,200,0.024686,True
p99_latency_us,static-low,partition,drifting,medium,1394.4343,1353.3208,1431.7321,0.001,4.8587,200,0.024338,True
p99_latency_us,static-high,partition,drifting,medium,13333.0975,13155.9708,13510.4486,0.001,10.118,200,0.030857,True
p99_latency_us,k8s-hpa,partition,drifting,medium,5232.7497,5058.504,5428.899,0.001,3.8066,200,0.030316,True
p99_latency_us,k8s-default,partition,drifting,medium,4299.2502,4135.9716,4461.3051,0.001,3.8407,200,0.029793,True
p99_latency_us,slurm-fcfs,partition,drifting,medium,7521.4308,7269.1448,7781.3213,0.001,3.9781,200,0.029288,True
p99_latency_us,triton-proxy,partition,drifting,medium,11069.4737,10703.2838,11418.1845,0.001,4.3362,200,0.036,True
p99_latency_us,SIT-safe,partition,drifting,saturation,7449.6935,7319.435,7587.3907,0.001,7.5244,200,0.028328,True
p99_latency_us,SIT-no-IRBS,partition,drifting,saturation,13791.9199,13390.0222,14154.1545,0.001,4.8742,200,0.027871,True
p99_latency_us,SIT-no-safety,partition,drifting,saturation,13992.7828,13760.5749,14225.2247,0.001,8.807,200,0.027429,True
p99_latency_us,SIT-no-admission,partition,drifting,saturation,10609.3753,10416.2172,10785.585,0.001,8.3497,200,0.006085,True
p99_latency_us,spread,partition,drifting,saturation,5075.8374,4793.9566,5349.0612,0.001,2.53,200,0.006063,True
p99_latency_us,random,partition,drifting,saturation,15347.1015,14851.8528,15854.7014,0.001,4.2596,200,0.006042,True
p99_latency_us,round-robin,partition,drifting,saturation,15077.7237,14574.9074,15593.0857,0.001,4.0736,200,0.006021,True
p99_latency_us,binpack-greedy,partition,drifting,saturation,20641.2581,20353.2482,20947.6793,0.001,9.4358,200,0.006,True
p99_latency_us,tail-greedy,partition,drifting,saturation,7459.331,7318.7663,7593.7397,0.001,7.5718,200,0.005979,True
p99_latency_us,similarity-avoidance,partition,drifting,saturation,10047.2393,9675.9218,10403.6279,0.001,4.0282,200,0.005959,True
p99_latency_us,admission-only,partition,drifting,saturation,15221.0446,14792.795,15716.212,0.001,4.5347,200,0.005938,True
p99_latency_us,oracle,partition,drifting,saturation,7457.1404,7314.1875,7591.145,0.001,7.5349,200,0.00535,True
p99_latency_us,static-low,partition,drifting,saturation,2804.027,2730.0752,2875.4189,0.001,5.1156,200,0.005333,True
p99_latency_us,static-high,partition,drifting,saturation,26625.7631,26291.545,26997.1022,0.001,10.2171,200,0.005317,True
p99_latency_us,k8s-hpa,partition,drifting,saturation,10468.2275,10097.5329,10843.3467,0.001,3.8338,200,0.005301,True
p99_latency_us,k8s-default,partition,drifting,saturation,8619.3316,8312.5656,8940.3206,0.001,3.8342,200,0.005284,True
p99_latency_us,slurm-fcfs,partition,drifting,saturation,15037.3123,14543.1131,15545.3435,0.001,4.0109,200,0.005268,True
p99_latency_us,triton-proxy,partition,drifting,saturation,22111.9448,21433.7024,22775.601,0.001,4.3762,200,0.005878,True
p99_latency_us,SIT-safe,partition,heavy_tail_burst,high,-23164.2342,-150733.1979,53026.4067,0.371,-0.0315,200,0.684192,False
p99_latency_us,SIT-no-IRBS,partition,heavy_tail_burst,high,93499.817,-132488.9529,459275.6259,0.339,0.0429,200,0.638118,False
p99_latency_us,SIT-no-safety,partition,heavy_tail_burst,high,-44768.7713,-168040.4477,27674.2658,0.204,-0.0626,200,0.413746,False
p99_latency_us,SIT-no-admission,partition,heavy_tail_burst,high,44705.2834,-89953.8953,158487.865,0.248,0.0514,200,0.488091,False
p99_latency_us,spread,partition,heavy_tail_burst,high,115107.5451,-43445.1799,287675.7219,0.076,0.0946,200,0.16666,False
p99_latency_us,random,partition,heavy_tail_burst,high,-26745.8155,-136955.207,44646.8432,0.317,-0.0393,200,0.603278,False
p99_latency_us,round-robin,partition,heavy_tail_burst,high,-6742.7855,-121993.4901,72988.7194,0.472,-0.0091,200,0.825522,False
p99_latency_us,binpack-greedy,partition,heavy_tail_burst,high,14274.2803,-117836.0657,130990.4628,0.397,0.0152,200,0.719094,False
p99_latency_us,tail-greedy,partition,heavy_tail_burst,high,-39495.2333,-164725.4022,35777.4307,0.266,-0.0547,200,0.517622,False
p99_latency_us,similarity-avoidance,partition,heavy_tail_burst,high,-4317.4181,-125991.6964,80441.3306,0.53,-0.0058,200,0.908571,False
p99_latency_us,admission-only,partition,heavy_tail_burst,high,-3956.2969,-126215.7084,79158.6234,0.501,-0.0054,200,0.863139,False
p99_latency_us,oracle,partition,heavy_tail_burst,high,-24599.4005,-152367.9245,54912.8901,0.374,-0.0334,200,0.687523,False
p99_latency_us,static-low,partition,heavy_tail_burst,high,-13246.2101,-127664.2585,84514.0005,0.468,-0.0166,200,0.821019,False
p99_latency_us,static-high,partition,heavy_tail_burst,high,211958.7759,-96127.2503,703302.7511,0.221,0.0648,200,0.441489,False
p99_latency_us,k8s-hpa,partition,heavy_tail_burst,high,30243.4443,-125034.6375,179222.0217,0.302,0.0298,200,0.577274,False
p99_latency_us,k8s-default,partition,heavy_tail_burst,high,-25382.2011,-137327.7756,56298.043,0.345,-0.0339,200,0.648,False
p99_latency_us,slurm-fcfs,partition,heavy_tail_burst,high,16861.6576,-105864.5178,113886.7432,0.387,0.0212,200,0.704674,False
p99_latency_us,triton-proxy,partition,heavy_tail_burst,high,5798.8329,-93235.382,97333.5311,0.386,0.0081,200,0.704338,False
p99_latency_us,SIT-safe,partition,heavy_tail_burst,low,1935.5057,-3153.5762,6612.0466,0.244,0.0539,200,0.481315,False
p99_latency_us,SIT-no-IRBS,partition,heavy_tail_burst,low,3255.863,-1608.9568,7647.8594,0.085,0.1008,200,0.18383,False
p99_latency_us,SIT-no-safety,partition,heavy_tail_burst,low,5811.9605,612.3109,11059.8152,0.019,0.1509,200,0.044368,True
p99_latency_us,SIT-no-admission,partition,heavy_tail_burst,low,4604.0487,-447.9771,10337.8787,0.042,0.1223,200,0.095119,False
p99_latency_us,spread,partition,heavy_tail_burst,low,80.6664,-4515.881,4367.4216,0.483,0.0026,200,0.836297,False
p99_latency_us,random,partition,heavy_tail_burst,low,2685.1247,-1987.0024,7191.2445,0.105,0.0835,200,0.223448,False
p99_latency_us,round-robin,partition,heavy_tail_burst,low,4596.6529,-572.3417,9396.0079,0.04,0.1296,200,0.090709,False
p99_latency_us,binpack-greedy,partition,heavy_tail_burst,low,7736.1768,2756.4368,12233.2226,0.002,0.2201,200,0.004827,True
p99_latency_us,tail-greedy,partition,heavy_tail_burst,low,-1795.2357,-6403.8661,2142.0853,0.197,-0.0575,200,0.402859,False
p99_latency_us,similarity-avoidance,partition,heavy_tail_burst,low,-250.6179,-4859.0672,3584.3029,0.478,-0.0081,200,0.832645,False
p99_latency_us,admission-only,partition,heavy_tail_burst,low,4944.0683,76.9004,9442.4389,0.025,0.1469,200,0.0576,False
p99_latency_us,oracle,partition,heavy_tail_burst,low,4319.3638,-663.1164,9568.9331,0.053,0.1089,200,0.118786,False
p99_latency_us,static-low,partition,heavy_tail_burst,low,1115.6159,-4072.2884,6025.0372,0.323,0.031,200,0.613345,False
p99_latency_us,static-high,partition,heavy_tail_burst,low,6628.322,1854.2021,11139.727,0.003,0.1976,200,0.0072,True
p99_latency_us,k8s-hpa,partition,heavy_tail_burst,low,483.8308,-4153.5552,4953.0324,0.414,0.0156,200,0.741339,False
p99_latency_us,k8s-default,partition,heavy_tail_burst,low,3015.8954,-2107.963,8460.8077,0.114,0.0812,200,0.241116,False
p99_latency_us,slurm-fcfs,partition,heavy_tail_burst,low,3151.951,-1027.939,7387.242,0.089,0.1018,200,0.192,False
p99_latency_us,triton-proxy,partition,heavy_tail_burst,low,5740.8114,1440.3889,10185.0557,0.004,0.1815,200,0.009587,True
p99_latency_us,SIT-safe,partition,heavy_tail_burst,medium,-8798.7401,-21365.1827,2435.3204,0.057,-0.1052,200,0.12742,False
p99_latency_us,SIT-no-IRBS,partition,heavy_tail_burst,medium,1442.4074,-11871.5168,13495.6118,0.401,0.0163,200,0.724063,False
p99_latency_us,SIT-no-safety,partition,heavy_tail_burst,medium,11.0616,-12548.0726,10952.1881,0.486,0.0001,200,0.839808,False
p99_latency_us,SIT-no-admission,partition,heavy_tail_burst,medium,-3073.2216,-15846.1561,8776.1827,0.342,-0.0337,200,0.643064,False
p99_latency_us,spread,partition,heavy_tail_burst,medium,-11454.3871,-23092.7405,-734.8105,0.018,-0.1393,200,0.042261,True
p99_latency_us,random,partition,heavy_tail_burst,medium,-4555.3144,-15977.9974,5697.5733,0.191,-0.0585,200,0.391981,False
p99_latency_us,round-robin,partition,heavy_tail_burst,medium,2058.3299,-9443.0517,14701.8574,0.37,0.0232,200,0.683077,False
p99_latency_us,binpack-greedy,partition,heavy_tail_burst,medium,1092.297,-11175.2744,11102.5564,0.429,0.0132,200,0.765028,False
p99_latency_us,tail-greedy,partition,heavy_tail_burst,medium,-11365.9292,-22858.851,-615.5472,0.019,-0.1365,200,0.044428,True
p99_latency_us,similarity-avoidance,partition,heavy_tail_burst,medium,-6072.8673,-18065.1674,4475.4428,0.146,-0.072,200,0.304328,False
p99_latency_us,admission-only,partition,heavy_tail_burst,medium,4631.5143,-10548.768,20285.9782,0.297,0.0409,200,0.569607,False
p99_latency_us,oracle,partition,heavy_tail_burst,medium,-7350.2095,-19560.4633,3464.9302,0.095,-0.0895,200,0.203672,False
p99_latency_us,static-low,partition,heavy_tail_burst,medium,-9015.874,-20480.1329,1847.1551,0.052,-0.1045,200,0.116696,False
